Distance_(pixels),Gray_Value
0,2.0000
1,2.0000
2,2.0000
3,2.0000
4,2.0000
5,2.0000
6,2.0000
7,2.6667
8,2.6667
9,2.6667
10,2.6667
11,2.6667
12,2.6667
13,2.6667
14,2.6667
15,3.3333
16,3.3333
17,3.6667
18,3.6667
19,4.3333
20,4.3333
21,3.6667
22,4.6667
23,4.6667
24,4.6667
25,4.3333
26,4.3333
27,5.0000
28,5.0000
29,7.6667
30,7.6667
31,9.6667
32,9.6667
33,11.3333
34,11.3333
35,12.6667
36,12.6667
37,15.3333
38,14.3333
39,17.6667
40,18.6667
41,21.6667
42,21.6667
43,23.0000
44,23.0000
45,26.3333
46,27.0000
47,30.0000
48,30.6667
49,33.3333
50,34.3333
51,35.6667
52,36.6667
53,38.3333
54,38.3333
55,41.0000
56,41.0000
57,42.6667
58,43.3333
59,45.0000
60,46.0000
61,47.6667
62,47.6667
63,49.0000
64,49.0000
65,50.6667
66,51.6667
67,52.3333
68,52.3333
69,53.3333
70,53.3333
71,55.0000
72,55.0000
73,55.0000
74,55.0000
75,55.0000
76,55.0000
77,55.6667
78,55.6667
79,55.6667
80,55.6667
81,55.6667
82,55.6667
83,54.3333
84,54.3333
85,55.3333
86,54.3333
87,53.6667
88,53.6667
89,53.3333
90,53.3333
91,52.6667
92,52.6667
93,51.3333
94,51.3333
95,50.3333
96,49.3333
97,48.3333
98,48.3333
99,45.3333
100,45.3333
101,44.3333
102,43.3333
103,42.6667
104,42.6667
105,41.0000
106,40.0000
107,38.0000
108,38.0000
109,35.6667
110,34.6667
111,33.6667
112,33.6667
113,33.0000
114,32.0000
115,30.6667
116,29.6667
117,28.6667
118,27.6667
119,24.0000
120,24.0000
121,23.6667
122,23.6667
123,23.6667
124,23.6667
125,24.3333
126,24.3333
127,23.6667
128,23.6667
129,22.0000
130,21.0000
131,19.0000
132,21.0000
133,19.0000
134,20.0000
135,19.3333
136,18.3333
137,18.3333
138,19.3333
139,20.0000
140,21.3333
141,22.6667
142,22.6667
143,21.6667
144,19.3333
145,17.6667
146,20.0000
147,21.6667
148,21.6667
149,21.6667
150,21.6667
151,20.6667
152,22.6667
153,23.6667
154,23.6667
155,23.3333
156,24.3333
157,24.3333
158,25.3333
159,26.0000
160,29.3333
161,31.0000
162,33.0000
163,32.3333
164,32.3333
165,32.3333
166,34.3333
167,36.0000
168,37.0000
169,37.6667
170,40.0000
171,41.3333
172,43.0000
173,43.3333
174,44.3333
175,44.6667
176,45.6667
177,44.0000
178,44.0000
179,48.0000
180,50.0000
181,52.6667
182,56.0000
183,57.0000
184,58.3333
185,59.3333
186,61.3333
187,64.0000
188,64.0000
189,64.6667
190,65.6667
191,66.6667
192,67.6667
193,67.0000
194,68.3333
195,70.3333
196,72.3333
197,75.3333
198,76.3333
199,76.6667
200,77.6667
201,78.3333
202,78.3333
203,78.3333
204,78.3333
205,80.0000
206,81.3333
207,81.3333
208,84.0000
209,84.0000
210,84.0000
211,83.3333
212,84.3333
213,84.3333
214,84.3333
215,84.0000
216,84.0000
217,85.3333
218,85.3333
219,84.6667
220,84.6667
221,83.6667
222,84.6667
223,83.6667
224,83.6667
225,82.3333
226,83.6667
227,85.6667
228,87.3333
229,86.0000
230,84.6667
231,83.0000
232,84.0000
233,83.0000
234,84.0000
235,82.0000
236,83.3333
237,83.0000
238,83.0000
239,81.6667
240,81.6667
241,81.3333
242,80.0000
243,80.6667
244,80.6667
245,79.6667
246,79.6667
247,79.0000
248,79.0000
249,79.0000
250,77.6667
251,76.0000
252,75.0000
253,75.0000
254,75.0000
255,74.0000
256,74.0000
257,72.6667
258,71.3333
259,71.3333
260,70.0000
261,70.0000
262,70.0000
263,70.3333
264,68.6667
265,69.6667
266,69.6667
267,68.3333
268,68.3333
269,66.6667
270,66.6667
271,67.3333
272,66.0000
273,66.3333
274,65.3333
275,65.6667
276,64.0000
277,63.6667
278,63.6667
279,65.6667
280,64.6667
281,63.3333
282,62.0000
283,62.6667
284,61.3333
285,60.6667
286,60.6667
287,60.6667
288,60.6667
289,59.6667
290,59.6667
291,60.0000
292,59.0000
293,58.6667
294,59.6667
295,61.3333
296,60.3333
297,61.0000
298,61.0000
299,60.6667
300,60.6667
301,61.0000
302,59.0000
303,57.6667
304,57.6667
305,57.3333
306,57.3333
307,58.3333
308,59.3333
309,58.3333
310,57.3333
311,56.3333
312,55.3333
313,53.3333
314,53.3333
315,53.3333
316,52.3333
317,51.3333
318,50.3333
319,51.3333
320,50.3333
321,49.3333
322,49.3333
323,49.6667
324,48.0000
325,46.6667
326,44.6667
327,42.6667
328,42.6667
329,42.3333
330,38.3333
331,37.0000
332,36.0000
333,33.0000
334,34.0000
335,33.0000
336,33.0000
337,32.3333
338,32.3333
339,31.3333
340,31.3333
341,29.6667
342,26.6667
343,26.3333
344,24.0000
345,24.6667
346,26.0000
347,24.6667
348,23.3333
349,22.3333
350,21.0000
351,19.3333
352,16.6667
353,18.0000
354,16.6667
355,16.6667
356,16.6667
357,14.0000
358,15.3333
359,12.6667
360,11.6667
361,10.6667
362,9.6667
363,9.3333
364,9.3333
365,8.0000
366,7.0000
367,6.0000
368,7.0000
369,6.0000
370,6.0000
371,6.0000
372,6.0000
373,6.0000
374,6.0000
375,5.0000
376,4.0000
377,6.0000
378,6.0000
379,5.0000
380,5.0000
381,5.0000
382,5.0000
383,4.0000
384,5.0000
385,5.0000
386,5.0000
387,5.0000
388,5.0000
389,5.0000
390,5.0000
391,4.0000
392,3.0000
393,4.0000
394,3.0000
395,3.0000
396,3.0000
397,3.0000
398,3.0000
399,3.0000
400,3.0000
401,2.0000
402,2.0000
403,2.0000
404,2.0000
405,2.0000
406,2.0000
407,2.0000
408,2.0000
409,3.0000
410,3.0000
411,2.0000
412,2.0000
413,2.0000
414,2.0000
415,2.0000
416,2.0000
417,2.0000
418,2.0000
419,3.0000
420,3.0000
421,2.0000
422,3.0000
423,3.0000
424,2.0000
425,2.0000
426,2.0000
427,2.0000
428,2.0000
429,2.0000
430,2.0000
431,2.0000
432,2.0000
433,2.0000
434,2.0000
435,2.0000
436,2.0000
437,2.0000
438,2.0000
439,2.0000
440,2.0000
441,2.0000
442,2.0000
443,2.0000
444,2.0000
445,2.0000
446,2.0000
447,2.0000
448,2.0000
449,2.0000
450,2.0000
451,2.0000
452,2.0000
453,2.0000
454,2.0000
455,2.0000
456,2.0000
457,2.0000
458,2.0000
459,2.0000
460,2.0000
