t,V1,V2
-0.02176,-1.2,2.8000000000000003
-0.02172,-1.12,2.88
-0.02168,-1.12,2.88
-0.02164,-1.04,2.88
-0.0216,-1.04,2.88
-0.02156,-1.04,2.88
-0.02152,-1.04,2.96
-0.02148,-0.96,2.96
-0.02144,-0.88,2.96
-0.0214,-0.88,2.96
-0.02136,-0.8,2.96
-0.021320000000000002,-0.8,2.96
-0.02128,-0.8,2.96
-0.021240000000000002,-0.72,2.96
-0.0212,-0.72,3.04
-0.02116,-0.72,3.12
-0.02112,-0.64,3.04
-0.02108,-0.64,3.04
-0.02104,-0.64,3.04
-0.021,-0.56,3.04
-0.02096,-0.56,3.12
-0.02092,-0.56,3.12
-0.02088,-0.48,3.12
-0.02084,-0.4,3.12
-0.0208,-0.4,3.12
-0.02076,-0.32,3.12
-0.02072,-0.32,3.12
-0.02068,-0.24,3.12
-0.020640000000000002,-0.24,3.12
-0.0206,-0.24,3.12
-0.020560000000000002,-0.24,3.12
-0.02052,-0.16,3.12
-0.02048,-0.16,3.12
-0.02044,-0.08,3.2
-0.0204,-0.08,3.2
-0.02036,0.0,3.2
-0.02032,0.0,3.2
-0.02028,0.0,3.12
-0.02024,0.08,3.2
-0.0202,0.08,3.12
-0.02016,0.08,3.12
-0.02012,0.16,3.12
-0.02008,0.24,3.12
-0.02004,0.24,3.12
-0.02,0.24,3.12
-0.019960000000000002,0.32,3.12
-0.01992,0.32,3.2
-0.019880000000000002,0.4,3.12
-0.01984,0.4,3.12
-0.0198,0.4,3.12
-0.01976,0.48,3.12
-0.01972,0.48,3.12
-0.01968,0.56,3.04
-0.01964,0.56,3.04
-0.0196,0.64,3.12
-0.01956,0.64,3.04
-0.01952,0.64,3.04
-0.01948,0.64,3.04
-0.01944,0.72,3.04
-0.0194,0.8,2.96
-0.01936,0.8,2.96
-0.01932,0.88,2.96
-0.01928,0.88,2.96
-0.01924,0.88,2.96
-0.019200000000000002,0.96,2.96
-0.01916,0.96,2.96
-0.01912,1.04,2.88
-0.01908,1.04,2.88
-0.01904,1.04,2.88
-0.019,1.04,2.88
-0.01896,1.12,2.88
-0.01892,1.2,2.8000000000000003
-0.01888,1.12,2.8000000000000003
-0.01884,1.2,2.8000000000000003
-0.0188,1.2,2.8000000000000003
-0.01876,1.28,2.72
-0.01872,1.36,2.72
-0.018680000000000002,1.36,2.72
-0.018639999999999997,1.36,2.72
-0.0186,1.36,2.64
-0.01856,1.44,2.64
-0.018520000000000002,1.44,2.64
-0.018480000000000003,1.44,2.56
-0.018439999999999998,1.52,2.56
-0.0184,1.52,2.56
-0.01836,1.6,2.56
-0.018320000000000003,1.6,2.56
-0.018279999999999998,1.6,2.48
-0.01824,1.68,2.48
-0.0182,1.68,2.4
-0.018160000000000003,1.68,2.4
-0.018119999999999997,1.76,2.4
-0.01808,1.68,2.4
-0.01804,1.76,2.4
-0.018000000000000002,1.76,2.32
-0.017959999999999997,1.84,2.32
-0.01792,1.84,2.32
-0.01788,1.92,2.24
-0.01784,1.92,2.24
-0.017800000000000003,1.92,2.24
-0.017759999999999998,2.0,2.16
-0.01772,1.92,2.16
-0.01768,1.92,2.16
-0.017640000000000003,2.0,2.08
-0.017599999999999998,2.0,2.08
-0.01756,2.08,2.0
-0.01752,2.08,2.0
-0.017480000000000002,2.08,2.0
-0.017439999999999997,2.08,1.92
-0.0174,2.16,1.92
-0.01736,2.16,1.84
-0.017320000000000002,2.16,1.84
-0.017279999999999997,2.16,1.76
-0.01724,2.24,1.76
-0.0172,2.24,1.76
-0.01716,2.24,1.68
-0.017120000000000003,2.24,1.68
-0.017079999999999998,2.24,1.6
-0.01704,2.24,1.6
-0.017,2.24,1.52
-0.016960000000000003,2.32,1.52
-0.016919999999999998,2.32,1.52
-0.01688,2.32,1.52
-0.01684,2.32,1.44
-0.016800000000000002,2.32,1.36
-0.016759999999999997,2.4,1.36
-0.01672,2.4,1.36
-0.01668,2.4,1.36
-0.016640000000000002,2.48,1.28
-0.016599999999999997,2.48,1.2
-0.01656,2.48,1.2
-0.01652,2.48,1.2
-0.01648,2.48,1.12
-0.016440000000000003,2.48,1.12
-0.016399999999999998,2.56,1.04
-0.01636,2.48,1.04
-0.01632,2.48,0.96
-0.016280000000000003,2.64,0.96
-0.016239999999999997,2.56,0.88
-0.0162,2.56,0.88
-0.01616,2.56,0.8
-0.016120000000000002,2.56,0.8
-0.016079999999999997,2.64,0.72
-0.01604,2.64,0.72
-0.016,2.56,0.64
-0.015960000000000002,2.64,0.56
-0.015919999999999997,2.64,0.56
-0.01588,2.64,0.56
-0.01584,2.64,0.56
-0.0158,2.64,0.48
-0.015760000000000003,2.64,0.48
-0.015719999999999998,2.72,0.4
-0.01568,2.64,0.32
-0.01564,2.64,0.32
-0.015600000000000003,2.72,0.24
-0.015559999999999997,2.72,0.24
-0.015519999999999999,2.64,0.24
-0.01548,2.64,0.16
-0.015440000000000002,2.72,0.16
-0.015399999999999997,2.72,0.08
-0.015359999999999999,2.72,0.08
-0.01532,2.72,0.0
-0.015280000000000002,2.72,0.0
-0.015239999999999997,2.64,-0.08
-0.015199999999999998,2.72,-0.16
-0.01516,2.64,-0.16
-0.015120000000000001,2.72,-0.16
-0.015080000000000003,2.64,-0.24
-0.015039999999999998,2.64,-0.32
-0.015,2.72,-0.32
-0.014960000000000001,2.64,-0.4
-0.014920000000000003,2.64,-0.4
-0.014879999999999997,2.64,-0.4
-0.014839999999999999,2.64,-0.48
-0.0148,2.64,-0.48
-0.014760000000000002,2.64,-0.56
-0.014719999999999997,2.64,-0.56
-0.014679999999999999,2.64,-0.56
-0.01464,2.64,-0.72
-0.014600000000000002,2.64,-0.72
-0.014559999999999997,2.64,-0.72
-0.014519999999999998,2.56,-0.8
-0.01448,2.56,-0.8
-0.014440000000000001,2.56,-0.88
-0.014400000000000003,2.56,-0.88
-0.014359999999999998,2.56,-0.96
-0.01432,2.56,-0.96
-0.014280000000000001,2.56,-1.04
-0.014240000000000003,2.48,-1.04
-0.014199999999999997,2.48,-1.04
-0.014159999999999999,2.48,-1.12
-0.01412,2.48,-1.12
-0.014080000000000002,2.48,-1.2
-0.014039999999999997,2.48,-1.2
-0.013999999999999999,2.48,-1.28
-0.01396,2.4,-1.28
-0.013920000000000002,2.4,-1.28
-0.013879999999999997,2.4,-1.36
-0.013839999999999998,2.4,-1.44
-0.0138,2.32,-1.44
-0.013760000000000001,2.32,-1.44
-0.013720000000000003,2.4,-1.52
-0.013679999999999998,2.24,-1.52
-0.01364,2.32,-1.6
-0.013600000000000001,2.32,-1.6
-0.013560000000000003,2.32,-1.6
-0.013519999999999997,2.24,-1.68
-0.013479999999999999,2.24,-1.68
-0.01344,2.24,-1.76
-0.013400000000000002,2.24,-1.76
-0.013359999999999997,2.24,-1.76
-0.013319999999999999,2.16,-1.84
-0.01328,2.16,-1.92
-0.013240000000000002,2.16,-1.92
-0.013199999999999996,2.16,-1.92
-0.013159999999999998,2.16,-1.92
-0.01312,2.08,-2.0
-0.013080000000000001,2.08,-2.0
-0.013040000000000003,2.08,-2.08
-0.012999999999999998,2.0,-2.08
-0.01296,2.0,-2.08
-0.012920000000000001,2.0,-2.16
-0.012880000000000003,2.0,-2.16
-0.012839999999999997,2.0,-2.16
-0.012799999999999999,1.92,-2.16
-0.01276,1.92,-2.24
-0.012720000000000002,1.92,-2.24
-0.012679999999999997,1.84,-2.24
-0.012639999999999998,1.84,-2.4
-0.0126,1.76,-2.32
-0.012560000000000002,1.76,-2.4
-0.012519999999999996,1.76,-2.4
-0.012479999999999998,1.68,-2.48
-0.01244,1.68,-2.48
-0.012400000000000001,1.68,-2.48
-0.012360000000000003,1.68,-2.48
-0.012319999999999998,1.6,-2.56
-0.01228,1.6,-2.56
-0.012240000000000001,1.52,-2.56
-0.012200000000000003,1.52,-2.64
-0.012159999999999997,1.44,-2.64
-0.012119999999999999,1.44,-2.64
-0.01208,1.44,-2.64
-0.012040000000000002,1.44,-2.72
-0.011999999999999997,1.36,-2.64
-0.011959999999999998,1.36,-2.8000000000000003
-0.01192,1.36,-2.72
-0.011880000000000002,1.28,-2.8000000000000003
-0.011839999999999996,1.28,-2.8000000000000003
-0.011799999999999998,1.28,-2.8000000000000003
-0.01176,1.2,-2.8000000000000003
-0.011720000000000001,1.2,-2.8000000000000003
-0.011680000000000003,1.12,-2.8000000000000003
-0.011639999999999998,1.12,-2.88
-0.0116,1.04,-2.88
-0.01156,1.04,-2.88
-0.011520000000000002,1.04,-2.88
-0.011479999999999997,1.04,-2.96
-0.011439999999999999,0.96,-2.96
-0.0114,0.88,-2.96
-0.011360000000000002,0.88,-2.96
-0.011319999999999997,0.88,-2.96
-0.011279999999999998,0.8,-2.96
-0.01124,0.8,-2.96
-0.011200000000000002,0.8,-2.96
-0.011159999999999996,0.8,-3.04
-0.011119999999999998,0.72,-3.04
-0.01108,0.64,-3.04
-0.011040000000000001,0.64,-3.04
-0.011000000000000003,0.56,-3.04
-0.010959999999999998,0.56,-3.04
-0.01092,0.56,-3.04
-0.01088,0.56,-3.12
-0.010840000000000002,0.48,-3.04
-0.010799999999999997,0.4,-3.12
-0.010759999999999999,0.4,-3.12
-0.01072,0.4,-3.04
-0.010680000000000002,0.32,-3.12
-0.010639999999999997,0.32,-3.12
-0.010599999999999998,0.24,-3.12
-0.01056,0.24,-3.04
-0.010520000000000002,0.16,-3.12
-0.010479999999999996,0.16,-3.12
-0.010439999999999998,0.16,-3.12
-0.0104,0.08,-3.12
-0.010360000000000001,0.08,-3.12
-0.010320000000000003,0.0,-3.12
-0.010279999999999997,0.0,-3.12
-0.010239999999999999,0.0,-3.12
-0.0102,-0.08,-3.04
-0.010160000000000002,-0.08,-3.12
-0.010119999999999997,-0.16,-3.12
-0.010079999999999999,-0.16,-3.12
-0.01004,-0.24,-3.12
-0.010000000000000002,-0.24,-3.12
-0.009959999999999997,-0.24,-3.12
-0.009919999999999998,-0.32,-3.04
-0.00988,-0.32,-3.12
-0.009840000000000002,-0.4,-3.12
-0.009799999999999996,-0.4,-3.04
-0.009759999999999998,-0.4,-3.04
-0.00972,-0.48,-3.04
-0.009680000000000001,-0.48,-3.12
-0.009640000000000003,-0.56,-3.04
-0.009599999999999997,-0.56,-3.04
-0.009559999999999999,-0.64,-2.96
-0.00952,-0.64,-3.04
-0.009480000000000002,-0.64,-2.96
-0.009439999999999997,-0.72,-2.96
-0.009399999999999999,-0.72,-2.96
-0.00936,-0.8,-2.96
-0.009320000000000002,-0.8,-2.96
-0.009279999999999997,-0.8,-2.88
-0.009239999999999998,-0.88,-2.96
-0.0092,-0.88,-2.88
-0.009160000000000001,-0.88,-2.88
-0.009119999999999996,-0.96,-2.8000000000000003
-0.009079999999999998,-1.04,-2.88
-0.00904,-1.04,-2.8000000000000003
-0.009000000000000001,-1.12,-2.8000000000000003
-0.008960000000000003,-1.12,-2.8000000000000003
-0.008919999999999997,-1.12,-2.8000000000000003
-0.008879999999999999,-1.12,-2.8000000000000003
-0.00884,-1.2,-2.8000000000000003
-0.008800000000000002,-1.2,-2.8000000000000003
-0.008759999999999997,-1.2,-2.8000000000000003
-0.008719999999999999,-1.28,-2.72
-0.00868,-1.28,-2.72
-0.008640000000000002,-1.36,-2.72
-0.008599999999999997,-1.36,-2.72
-0.008559999999999998,-1.36,-2.64
-0.00852,-1.36,-2.64
-0.008480000000000001,-1.44,-2.64
-0.008439999999999996,-1.44,-2.56
-0.008399999999999998,-1.52,-2.56
-0.00836,-1.52,-2.56
-0.008320000000000001,-1.52,-2.48
-0.008280000000000003,-1.6,-2.48
-0.008239999999999997,-1.6,-2.48
-0.008199999999999999,-1.6,-2.48
-0.00816,-1.68,-2.4
-0.008120000000000002,-1.68,-2.4
-0.008079999999999997,-1.68,-2.32
-0.008039999999999999,-1.76,-2.32
-0.008,-1.76,-2.32
-0.007960000000000002,-1.76,-2.32
-0.007919999999999996,-1.84,-2.24
-0.007879999999999998,-1.84,-2.24
-0.00784,-1.84,-2.24
-0.007800000000000001,-1.92,-2.16
-0.007759999999999996,-1.92,-2.16
-0.007719999999999998,-1.92,-2.16
-0.007679999999999999,-1.92,-2.08
-0.007640000000000001,-2.0,-2.0
-0.007600000000000003,-2.0,-2.0
-0.007559999999999997,-2.0,-2.0
-0.007519999999999999,-2.08,-2.0
-0.0074800000000000005,-2.08,-1.92
-0.007440000000000002,-2.08,-1.92
-0.007399999999999997,-2.08,-1.92
-0.0073599999999999985,-2.16,-1.84
-0.00732,-2.16,-1.84
-0.007280000000000002,-2.16,-1.76
-0.0072399999999999964,-2.16,-1.76
-0.007199999999999998,-2.16,-1.76
-0.00716,-2.24,-1.68
-0.007120000000000001,-2.24,-1.68
-0.007079999999999996,-2.24,-1.6
-0.007039999999999998,-2.24,-1.52
-0.006999999999999999,-2.32,-1.52
-0.006960000000000001,-2.32,-1.52
-0.0069200000000000025,-2.32,-1.44
-0.006879999999999997,-2.4,-1.44
-0.006839999999999999,-2.4,-1.36
-0.0068000000000000005,-2.4,-1.36
-0.006760000000000002,-2.4,-1.36
-0.006719999999999997,-2.4,-1.28
-0.0066799999999999984,-2.4,-1.28
-0.00664,-2.48,-1.2
-0.006600000000000002,-2.4,-1.2
-0.006559999999999996,-2.48,-1.12
-0.006519999999999998,-2.48,-1.12
-0.00648,-2.48,-1.12
-0.006440000000000001,-2.48,-1.04
-0.006399999999999996,-2.48,-1.04
-0.006359999999999998,-2.48,-0.96
-0.006319999999999999,-2.48,-0.96
-0.006280000000000001,-2.48,-0.88
-0.0062400000000000025,-2.56,-0.88
-0.006199999999999997,-2.56,-0.8
-0.006159999999999999,-2.56,-0.8
-0.0061200000000000004,-2.56,-0.72
-0.006080000000000002,-2.56,-0.72
-0.006039999999999997,-2.64,-0.64
-0.005999999999999998,-2.64,-0.64
-0.00596,-2.64,-0.56
-0.005920000000000002,-2.64,-0.48
-0.005879999999999996,-2.72,-0.48
-0.005839999999999998,-2.72,-0.48
-0.0058,-2.64,-0.48
-0.005760000000000001,-2.64,-0.4
-0.005719999999999996,-2.64,-0.4
-0.0056799999999999976,-2.64,-0.32
-0.005639999999999999,-2.72,-0.24
-0.005600000000000001,-2.64,-0.24
-0.0055600000000000024,-2.64,-0.16
-0.005519999999999997,-2.64,-0.16
-0.005479999999999999,-2.72,-0.08
-0.00544,-2.64,-0.08
-0.005400000000000002,-2.72,0.0
-0.005359999999999997,-2.64,0.0
-0.005319999999999998,-2.64,0.08
-0.00528,-2.72,0.08
-0.005240000000000002,-2.72,0.16
-0.005199999999999996,-2.72,0.16
-0.005159999999999998,-2.64,0.16
-0.0051199999999999996,-2.72,0.24
-0.005080000000000001,-2.72,0.24
-0.005039999999999996,-2.72,0.32
-0.0049999999999999975,-2.64,0.4
-0.004959999999999999,-2.72,0.4
-0.004920000000000001,-2.72,0.48
-0.004880000000000002,-2.72,0.48
-0.004839999999999997,-2.64,0.48
-0.004799999999999999,-2.64,0.56
-0.00476,-2.64,0.56
-0.004720000000000002,-2.56,0.56
-0.004679999999999997,-2.64,0.64
-0.004639999999999998,-2.64,0.72
-0.0046,-2.56,0.8
-0.0045600000000000016,-2.64,0.8
-0.004519999999999996,-2.64,0.8
-0.004479999999999998,-2.56,0.8
-0.0044399999999999995,-2.56,0.88
-0.004400000000000001,-2.56,0.96
-0.004359999999999996,-2.56,0.96
-0.0043199999999999975,-2.48,1.04
-0.004279999999999999,-2.56,1.04
-0.004240000000000001,-2.56,1.12
-0.004200000000000002,-2.48,1.12
-0.004159999999999997,-2.48,1.2
-0.004119999999999999,-2.48,1.2
-0.00408,-2.48,1.2
-0.004040000000000002,-2.48,1.2
-0.003999999999999997,-2.48,1.28
-0.003959999999999998,-2.4,1.36
-0.00392,-2.4,1.36
-0.0038800000000000015,-2.4,1.44
-0.003839999999999996,-2.4,1.44
-0.003799999999999998,-2.32,1.52
-0.0037599999999999995,-2.4,1.52
-0.003720000000000001,-2.4,1.52
-0.0036799999999999958,-2.32,1.6
-0.0036399999999999974,-2.32,1.6
-0.003599999999999999,-2.32,1.6
-0.0035600000000000007,-2.24,1.68
-0.0035200000000000023,-2.24,1.68
-0.003479999999999997,-2.24,1.76
-0.0034399999999999986,-2.24,1.76
-0.0034000000000000002,-2.16,1.84
-0.003360000000000002,-2.16,1.84
-0.0033199999999999966,-2.16,1.84
-0.003279999999999998,-2.16,1.84
-0.00324,-2.16,1.92
-0.0032000000000000015,-2.08,2.0
-0.003159999999999996,-2.08,2.0
-0.0031199999999999978,-2.08,2.0
-0.0030799999999999994,-2.0,2.08
-0.003040000000000001,-2.0,2.08
-0.0029999999999999957,-2.0,2.16
-0.0029599999999999974,-2.0,2.16
-0.002919999999999999,-2.0,2.16
-0.0028800000000000006,-1.92,2.16
-0.0028400000000000022,-1.92,2.24
-0.002799999999999997,-1.92,2.24
-0.0027599999999999986,-1.92,2.24
-0.00272,-1.84,2.32
-0.002680000000000002,-1.84,2.32
-0.0026399999999999965,-1.84,2.32
-0.002599999999999998,-1.76,2.32
-0.0025599999999999998,-1.68,2.4
-0.0025200000000000014,-1.68,2.4
-0.002479999999999996,-1.68,2.48
-0.0024399999999999977,-1.68,2.4
-0.0023999999999999994,-1.6,2.48
-0.002360000000000001,-1.6,2.48
-0.0023199999999999957,-1.6,2.56
-0.0022799999999999973,-1.52,2.56
-0.002239999999999999,-1.52,2.56
-0.0022000000000000006,-1.52,2.56
-0.002160000000000002,-1.44,2.64
-0.002119999999999997,-1.44,2.64
-0.0020799999999999985,-1.44,2.72
-0.00204,-1.36,2.64
-0.0020000000000000018,-1.36,2.72
-0.0019599999999999965,-1.36,2.72
-0.001919999999999998,-1.36,2.8000000000000003
-0.0018799999999999997,-1.28,2.8000000000000003
-0.0018400000000000014,-1.2,2.8000000000000003
-0.001799999999999996,-1.2,2.8000000000000003
-0.0017599999999999977,-1.2,2.88
-0.0017199999999999993,-1.12,2.88
-0.001680000000000001,-1.12,2.88
-0.0016399999999999956,-1.12,2.88
-0.0015999999999999973,-1.04,2.88
-0.0015599999999999989,-1.04,2.88
-0.0015200000000000005,-1.04,2.88
-0.0014800000000000021,-0.96,2.88
-0.0014399999999999968,-0.96,2.96
-0.0013999999999999985,-0.88,2.96
-0.00136,-0.88,2.96
-0.0013200000000000017,-0.8,2.96
-0.0012799999999999964,-0.8,2.96
-0.001239999999999998,-0.8,3.04
-0.0011999999999999997,-0.72,3.04
-0.0011600000000000013,-0.72,3.04
-0.001119999999999996,-0.72,3.04
-0.0010799999999999976,-0.64,3.04
-0.0010399999999999993,-0.64,3.04
-0.0010000000000000009,-0.56,3.12
-0.0009599999999999956,-0.56,3.12
-0.0009199999999999972,-0.48,3.12
-0.0008799999999999988,-0.48,3.12
-0.0008400000000000005,-0.48,3.12
-0.0008000000000000021,-0.4,3.12
-0.0007599999999999968,-0.4,3.12
-0.0007199999999999984,-0.32,3.12
-0.00068,-0.32,3.12
-0.0006400000000000017,-0.24,3.12
-0.0005999999999999964,-0.24,3.12
-0.000559999999999998,-0.16,3.12
-0.0005199999999999996,-0.16,3.12
-0.00048000000000000126,-0.08,3.12
-0.00043999999999999595,-0.08,3.12
-0.0003999999999999976,-0.08,3.12
-0.0003599999999999992,0.0,3.12
-0.00032000000000000084,0.0,3.12
-0.00027999999999999553,0.0,3.12
-0.00023999999999999716,0.08,3.2
-0.0001999999999999988,0.08,3.2
-0.00016000000000000042,0.08,3.12
-0.00012000000000000205,0.16,3.12
-7.999999999999674e-05,0.16,3.12
-3.999999999999837e-05,0.24,3.12
0.0,0.24,3.12
3.999999999999837e-05,0.24,3.2
8.000000000000368e-05,0.32,3.12
0.00012000000000000205,0.32,3.12
0.00016000000000000042,0.4,3.12
0.0001999999999999988,0.48,3.12
0.0002400000000000041,0.48,3.04
0.00028000000000000247,0.56,3.12
0.00032000000000000084,0.56,3.12
0.0003599999999999992,0.56,3.04
0.0004000000000000045,0.56,3.12
0.0004400000000000029,0.64,3.04
0.00048000000000000126,0.72,3.04
0.0005199999999999996,0.72,3.04
0.000559999999999998,0.72,3.04
0.0006000000000000033,0.8,2.96
0.0006400000000000017,0.8,2.96
0.00068,0.8,2.96
0.0007199999999999984,0.88,2.96
0.0007600000000000037,0.88,2.88
0.0008000000000000021,0.96,2.96
0.0008400000000000005,0.96,2.88
0.0008799999999999988,1.04,2.96
0.0009200000000000041,1.04,2.88
0.0009600000000000025,1.04,2.88
0.0010000000000000009,1.12,2.88
0.0010399999999999993,1.12,2.88
0.0010800000000000046,1.12,2.8000000000000003
0.001120000000000003,1.12,2.8000000000000003
0.0011600000000000013,1.2,2.8000000000000003
0.0011999999999999997,1.2,2.8000000000000003
0.001239999999999998,1.28,2.72
0.0012800000000000034,1.36,2.8000000000000003
0.0013200000000000017,1.36,2.72
0.00136,1.36,2.64
0.0013999999999999985,1.36,2.72
0.0014400000000000038,1.36,2.64
0.0014800000000000021,1.44,2.56
