t,V1,V2
0.0015200000000000005,1.44,2.56
0.0015599999999999989,1.52,2.56
0.0016000000000000042,1.52,2.56
0.0016400000000000026,1.52,2.56
0.001680000000000001,1.52,2.56
0.0017199999999999993,1.6,2.56
0.0017600000000000046,1.6,2.48
0.001800000000000003,1.6,2.48
0.0018400000000000014,1.68,2.4
0.0018799999999999997,1.68,2.4
0.001919999999999998,1.76,2.4
0.0019600000000000034,1.76,2.32
0.0020000000000000018,1.76,2.32
0.00204,1.84,2.24
0.0020799999999999985,1.84,2.24
0.002120000000000004,1.84,2.24
0.002160000000000002,1.84,2.24
0.0022000000000000006,1.92,2.24
0.002239999999999999,1.92,2.16
0.0022800000000000042,1.92,2.16
0.0023200000000000026,1.92,2.16
0.002360000000000001,2.0,2.08
0.0023999999999999994,2.08,2.08
0.0024400000000000047,2.08,2.0
0.002480000000000003,2.08,2.0
0.0025200000000000014,2.08,2.0
0.0025599999999999998,2.16,1.92
0.002599999999999998,2.16,1.92
0.0026400000000000035,2.16,1.84
0.002680000000000002,2.16,1.84
0.00272,2.24,1.84
0.0027599999999999986,2.24,1.76
0.002800000000000004,2.24,1.76
0.0028400000000000022,2.24,1.68
0.0028800000000000006,2.24,1.68
0.002919999999999999,2.24,1.6
0.0029600000000000043,2.24,1.6
0.0030000000000000027,2.32,1.52
0.003040000000000001,2.32,1.52
0.0030799999999999994,2.32,1.52
0.0031200000000000047,2.32,1.52
0.003160000000000003,2.32,1.44
0.0032000000000000015,2.32,1.44
0.00324,2.4,1.44
0.003279999999999998,2.4,1.36
0.0033200000000000035,2.4,1.28
0.003360000000000002,2.4,1.28
0.0034000000000000002,2.48,1.2
0.0034399999999999986,2.48,1.2
0.003480000000000004,2.48,1.2
0.0035200000000000023,2.48,1.12
0.0035600000000000007,2.48,1.12
0.003599999999999999,2.48,1.04
0.0036400000000000043,2.56,0.96
0.0036800000000000027,2.48,0.96
0.003720000000000001,2.56,0.96
0.0037599999999999995,2.48,0.88
0.0038000000000000048,2.56,0.88
0.003840000000000003,2.56,0.8
0.0038800000000000015,2.56,0.72
0.00392,2.64,0.72
0.003959999999999998,2.64,0.72
0.0040000000000000036,2.64,0.64
0.004040000000000002,2.64,0.64
0.00408,2.64,0.56
0.004119999999999999,2.64,0.56
0.004160000000000004,2.64,0.48
0.004200000000000002,2.64,0.56
0.004240000000000001,2.64,0.4
0.004279999999999999,2.64,0.4
0.004320000000000004,2.72,0.32
0.004360000000000003,2.72,0.32
0.004400000000000001,2.64,0.24
0.0044399999999999995,2.72,0.24
0.004480000000000005,2.64,0.16
0.004520000000000003,2.72,0.16
0.0045600000000000016,2.64,0.16
0.0046,2.64,0.08
0.004639999999999998,2.72,0.08
0.004680000000000004,2.72,0.0
0.004720000000000002,2.72,0.0
0.00476,2.64,-0.08
0.004799999999999999,2.64,-0.16
0.004840000000000004,2.64,-0.16
0.004880000000000002,2.72,-0.16
0.004920000000000001,2.72,-0.24
0.004959999999999999,2.72,-0.24
0.0050000000000000044,2.64,-0.32
0.005040000000000003,2.72,-0.32
0.005080000000000001,2.64,-0.4
0.0051199999999999996,2.64,-0.48
0.005160000000000005,2.64,-0.48
0.005200000000000003,2.64,-0.48
0.005240000000000002,2.64,-0.56
0.00528,2.64,-0.56
0.005319999999999998,2.64,-0.64
0.005360000000000004,2.64,-0.64
0.005400000000000002,2.56,-0.72
0.00544,2.56,-0.72
0.005479999999999999,2.64,-0.8
0.005520000000000004,2.56,-0.8
0.0055600000000000024,2.64,-0.88
0.005600000000000001,2.56,-0.88
0.005639999999999999,2.56,-0.88
0.0056800000000000045,2.56,-0.96
0.005720000000000003,2.56,-1.04
0.005760000000000001,2.56,-1.04
0.0058,2.48,-1.12
0.005840000000000005,2.48,-1.12
0.005880000000000003,2.48,-1.2
0.005920000000000002,2.48,-1.2
0.00596,2.48,-1.2
0.005999999999999998,2.48,-1.28
0.006040000000000004,2.48,-1.28
0.006080000000000002,2.4,-1.36
0.0061200000000000004,2.48,-1.44
0.006159999999999999,2.4,-1.36
0.006200000000000004,2.32,-1.44
0.0062400000000000025,2.32,-1.52
0.006280000000000001,2.32,-1.52
0.006319999999999999,2.32,-1.52
0.0063600000000000045,2.32,-1.6
0.006400000000000003,2.32,-1.6
0.006440000000000001,2.24,-1.68
0.00648,2.24,-1.68
0.006520000000000005,2.24,-1.68
0.006560000000000003,2.24,-1.68
0.006600000000000002,2.24,-1.76
0.00664,2.16,-1.76
0.0066799999999999984,2.24,-1.84
0.006720000000000004,2.16,-1.84
0.006760000000000002,2.16,-1.92
0.0068000000000000005,2.16,-1.92
0.006839999999999999,2.16,-2.0
0.006880000000000004,2.08,-2.0
0.0069200000000000025,2.08,-2.0
0.006960000000000001,2.08,-2.08
0.006999999999999999,2.0,-2.08
0.007040000000000005,2.0,-2.16
0.007080000000000003,2.0,-2.16
0.007120000000000001,1.92,-2.16
0.00716,1.92,-2.16
0.007200000000000005,1.92,-2.24
0.007240000000000003,1.92,-2.24
0.007280000000000002,1.84,-2.32
0.00732,1.84,-2.32
0.0073599999999999985,1.84,-2.32
0.007400000000000004,1.84,-2.32
0.007440000000000002,1.76,-2.4
0.0074800000000000005,1.76,-2.4
0.007519999999999999,1.68,-2.4
0.007560000000000004,1.68,-2.48
0.007600000000000003,1.68,-2.48
0.007640000000000001,1.68,-2.48
0.007679999999999999,1.6,-2.48
0.007720000000000005,1.6,-2.56
0.007760000000000003,1.52,-2.56
0.007800000000000001,1.52,-2.56
0.00784,1.52,-2.64
0.007880000000000005,1.44,-2.64
0.007920000000000003,1.44,-2.64
0.007960000000000002,1.44,-2.72
0.008,1.36,-2.72
0.008039999999999999,1.36,-2.72
0.008080000000000004,1.36,-2.8000000000000003
0.008120000000000002,1.28,-2.8000000000000003
0.00816,1.28,-2.8000000000000003
0.008199999999999999,1.28,-2.8000000000000003
0.008240000000000004,1.2,-2.8000000000000003
0.008280000000000003,1.2,-2.8000000000000003
0.008320000000000001,1.12,-2.8000000000000003
0.00836,1.12,-2.88
0.008400000000000005,1.12,-2.88
0.008440000000000003,1.12,-2.88
0.008480000000000001,1.04,-2.88
0.00852,0.96,-2.88
0.008560000000000005,0.96,-2.88
0.008600000000000003,0.88,-2.96
0.008640000000000002,0.96,-2.96
0.00868,0.88,-2.96
0.008719999999999999,0.8,-2.96
0.008760000000000004,0.8,-3.04
0.008800000000000002,0.8,-3.04
0.00884,0.72,-3.04
0.008879999999999999,0.72,-3.04
0.008920000000000004,0.64,-3.04
0.008960000000000003,0.64,-3.04
0.009000000000000001,0.64,-3.04
0.00904,0.56,-3.04
0.009080000000000005,0.56,-3.12
0.009120000000000003,0.48,-3.12
0.009160000000000001,0.48,-3.04
0.0092,0.4,-3.04
0.009240000000000005,0.4,-3.12
0.009280000000000004,0.4,-3.04
0.009320000000000002,0.32,-3.12
0.00936,0.32,-3.12
0.009399999999999999,0.24,-3.12
0.009440000000000004,0.24,-3.04
0.009480000000000002,0.24,-3.12
0.00952,0.16,-3.12
0.009559999999999999,0.16,-3.12
0.009600000000000004,0.08,-3.12
0.009640000000000003,0.08,-3.12
0.009680000000000001,0.08,-3.12
0.00972,0.0,-3.12
0.009760000000000005,0.0,-3.12
0.009800000000000003,0.0,-3.12
0.009840000000000002,-0.08,-3.12
0.00988,-0.16,-3.12
0.009920000000000005,-0.16,-3.04
0.009960000000000004,-0.24,-3.04
0.010000000000000002,-0.24,-3.12
0.01004,-0.24,-3.12
0.010079999999999999,-0.24,-3.12
0.010120000000000004,-0.32,-3.12
0.010160000000000002,-0.4,-3.12
0.0102,-0.4,-3.04
0.010239999999999999,-0.48,-3.12
0.010280000000000004,-0.48,-3.04
0.010320000000000003,-0.48,-3.12
0.010360000000000001,-0.56,-3.04
0.0104,-0.56,-3.04
0.010440000000000005,-0.64,-3.04
0.010480000000000003,-0.64,-3.04
0.010520000000000002,-0.64,-2.96
0.01056,-0.72,-2.96
0.010600000000000005,-0.72,-2.96
0.010640000000000004,-0.72,-2.96
0.010680000000000002,-0.8,-2.96
0.01072,-0.8,-2.96
0.010759999999999999,-0.88,-2.88
0.010800000000000004,-0.88,-2.88
0.010840000000000002,-0.96,-2.88
0.01088,-0.96,-2.88
0.01092,-0.96,-2.88
0.010960000000000004,-1.04,-2.8000000000000003
0.011000000000000003,-1.04,-2.8000000000000003
0.011040000000000001,-1.04,-2.8000000000000003
0.01108,-1.12,-2.8000000000000003
0.011120000000000005,-1.12,-2.8000000000000003
0.011160000000000003,-1.2,-2.72
0.011200000000000002,-1.2,-2.72
0.01124,-1.28,-2.8000000000000003
0.011280000000000005,-1.28,-2.72
0.011320000000000004,-1.28,-2.72
0.011360000000000002,-1.28,-2.72
0.0114,-1.36,-2.64
0.011440000000000006,-1.36,-2.64
0.011480000000000004,-1.36,-2.64
0.011520000000000002,-1.44,-2.64
0.01156,-1.52,-2.56
0.0116,-1.44,-2.56
0.011640000000000005,-1.52,-2.56
0.011680000000000003,-1.52,-2.48
0.011720000000000001,-1.6,-2.48
0.01176,-1.6,-2.48
0.011800000000000005,-1.6,-2.48
0.011840000000000003,-1.68,-2.4
0.011880000000000002,-1.68,-2.4
0.01192,-1.68,-2.4
0.011960000000000005,-1.76,-2.32
0.012000000000000004,-1.76,-2.24
0.012040000000000002,-1.76,-2.32
0.01208,-1.76,-2.24
0.012120000000000006,-1.84,-2.16
0.012160000000000004,-1.84,-2.16
0.012200000000000003,-1.84,-2.16
0.012240000000000001,-1.92,-2.16
0.01228,-1.92,-2.16
0.012320000000000005,-2.0,-2.08
0.012360000000000003,-1.92,-2.08
0.012400000000000001,-2.0,-2.0
0.01244,-2.0,-2.0
0.012480000000000005,-2.08,-2.0
0.012520000000000003,-2.08,-1.92
0.012560000000000002,-2.08,-1.84
0.0126,-2.08,-1.92
0.012639999999999998,-2.16,-1.84
0.012679999999999997,-2.16,-1.84
0.012720000000000009,-2.16,-1.76
0.012760000000000007,-2.16,-1.76
0.012800000000000006,-2.24,-1.76
0.012840000000000004,-2.16,-1.68
0.012880000000000003,-2.24,-1.68
0.012920000000000001,-2.24,-1.6
0.01296,-2.24,-1.6
0.012999999999999998,-2.32,-1.52
0.013039999999999996,-2.32,-1.44
0.013080000000000008,-2.4,-1.44
0.013120000000000007,-2.32,-1.44
0.013160000000000005,-2.4,-1.44
0.013200000000000003,-2.4,-1.36
0.013240000000000002,-2.4,-1.36
0.01328,-2.4,-1.28
0.013319999999999999,-2.48,-1.28
0.013359999999999997,-2.48,-1.2
0.013400000000000009,-2.48,-1.2
0.013440000000000007,-2.48,-1.2
0.013480000000000006,-2.48,-1.12
0.013520000000000004,-2.48,-1.12
0.013560000000000003,-2.48,-1.04
0.013600000000000001,-2.48,-0.96
0.01364,-2.48,-0.96
0.013679999999999998,-2.56,-0.96
0.013719999999999996,-2.56,-0.88
0.013760000000000008,-2.56,-0.88
0.013800000000000007,-2.56,-0.8
0.013840000000000005,-2.56,-0.8
0.013880000000000003,-2.56,-0.72
0.013920000000000002,-2.56,-0.72
0.01396,-2.56,-0.64
0.013999999999999999,-2.64,-0.64
0.014039999999999997,-2.56,-0.64
0.01408000000000001,-2.64,-0.56
0.014120000000000008,-2.56,-0.48
0.014160000000000006,-2.64,-0.48
0.014200000000000004,-2.64,-0.48
0.014240000000000003,-2.64,-0.4
0.014280000000000001,-2.64,-0.32
0.01432,-2.64,-0.32
0.014359999999999998,-2.64,-0.24
0.014399999999999996,-2.64,-0.16
0.014440000000000008,-2.64,-0.16
0.014480000000000007,-2.64,-0.16
0.014520000000000005,-2.72,-0.16
0.014560000000000003,-2.72,-0.08
0.014600000000000002,-2.64,0.0
0.01464,-2.72,0.08
0.014679999999999999,-2.72,0.08
0.014719999999999997,-2.72,0.08
0.01476000000000001,-2.64,0.08
0.014800000000000008,-2.64,0.16
0.014840000000000006,-2.64,0.16
0.014880000000000004,-2.64,0.24
0.014920000000000003,-2.64,0.24
0.014960000000000001,-2.64,0.32
0.015,-2.64,0.32
0.015039999999999998,-2.72,0.4
0.015079999999999996,-2.72,0.48
0.015120000000000008,-2.64,0.48
0.015160000000000007,-2.64,0.48
0.015200000000000005,-2.64,0.56
0.015240000000000004,-2.64,0.56
0.015280000000000002,-2.64,0.64
0.01532,-2.64,0.72
0.015359999999999999,-2.64,0.64
0.015399999999999997,-2.56,0.72
0.01544000000000001,-2.56,0.8
0.015480000000000008,-2.64,0.8
0.015520000000000006,-2.64,0.88
0.015560000000000004,-2.56,0.88
0.015600000000000003,-2.56,0.88
0.01564,-2.64,0.96
0.01568,-2.56,1.04
0.015719999999999998,-2.56,1.04
0.015759999999999996,-2.48,1.12
0.01580000000000001,-2.56,1.12
0.015840000000000007,-2.56,1.2
0.015880000000000005,-2.48,1.2
0.015920000000000004,-2.48,1.28
0.015960000000000002,-2.48,1.28
0.016,-2.48,1.28
0.01604,-2.48,1.36
0.016079999999999997,-2.48,1.36
0.01612000000000001,-2.4,1.44
0.016160000000000008,-2.4,1.44
0.016200000000000006,-2.4,1.52
0.016240000000000004,-2.32,1.52
0.016280000000000003,-2.4,1.52
0.01632,-2.32,1.6
0.01636,-2.32,1.6
0.016399999999999998,-2.24,1.68
0.016439999999999996,-2.32,1.68
0.01648000000000001,-2.24,1.68
0.016520000000000007,-2.24,1.68
0.016560000000000005,-2.16,1.84
0.016600000000000004,-2.16,1.84
0.016640000000000002,-2.24,1.84
0.01668,-2.16,1.92
0.01672,-2.16,1.92
0.016759999999999997,-2.16,1.92
0.01680000000000001,-2.08,2.0
0.016840000000000008,-2.16,2.0
0.016880000000000006,-2.08,2.08
0.016920000000000004,-2.0,2.08
0.016960000000000003,-2.0,2.16
0.017,-2.0,2.16
0.01704,-2.0,2.16
0.017079999999999998,-2.0,2.16
0.017119999999999996,-1.92,2.16
0.01716000000000001,-1.92,2.16
0.017200000000000007,-1.92,2.24
0.017240000000000005,-1.92,2.24
0.017280000000000004,-1.84,2.24
0.017320000000000002,-1.84,2.32
0.01736,-1.76,2.32
0.0174,-1.76,2.32
0.017439999999999997,-1.68,2.4
0.01748000000000001,-1.76,2.4
0.017520000000000008,-1.68,2.4
0.017560000000000006,-1.68,2.48
0.017600000000000005,-1.6,2.48
0.017640000000000003,-1.6,2.56
0.01768,-1.52,2.56
0.01772,-1.52,2.56
0.017759999999999998,-1.52,2.56
0.017799999999999996,-1.52,2.64
0.01784000000000001,-1.44,2.64
0.017880000000000007,-1.44,2.64
0.017920000000000005,-1.44,2.64
0.017960000000000004,-1.36,2.72
0.018000000000000002,-1.36,2.72
0.01804,-1.36,2.72
0.01808,-1.28,2.72
0.018119999999999997,-1.28,2.8000000000000003
0.01816000000000001,-1.2,2.8000000000000003
0.018200000000000008,-1.2,2.8000000000000003
0.018240000000000006,-1.2,2.88
0.018280000000000005,-1.12,2.88
0.018320000000000003,-1.12,2.88
0.01836,-1.12,2.88
0.0184,-1.12,2.88
0.018439999999999998,-1.04,2.88
0.018479999999999996,-0.96,2.96
0.01852000000000001,-0.96,2.88
0.018560000000000007,-0.96,2.96
0.018600000000000005,-0.88,2.96
0.018640000000000004,-0.88,2.96
0.018680000000000002,-0.88,2.96
0.01872,-0.8,2.96
0.01876,-0.8,2.96
0.018799999999999997,-0.8,3.04
0.01884000000000001,-0.72,3.04
0.018880000000000008,-0.64,3.04
0.018920000000000006,-0.56,3.04
0.018960000000000005,-0.56,3.04
0.019000000000000003,-0.56,3.12
0.01904,-0.56,3.04
0.01908,-0.48,3.04
0.019119999999999998,-0.48,3.04
0.019159999999999996,-0.4,3.12
0.01920000000000001,-0.4,3.12
0.019240000000000007,-0.32,3.12
0.019280000000000005,-0.32,3.12
0.019320000000000004,-0.32,3.12
0.019360000000000002,-0.24,3.12
0.0194,-0.24,3.2
0.01944,-0.16,3.12
0.019479999999999997,-0.24,3.12
0.01952000000000001,-0.08,3.12
0.019560000000000008,-0.08,3.12
0.019600000000000006,0.0,3.12
0.019640000000000005,0.0,3.12
0.019680000000000003,0.0,3.12
0.01972,0.08,3.2
0.01976,0.08,3.12
0.019799999999999998,0.08,3.12
0.019839999999999997,0.16,3.12
0.01988000000000001,0.16,3.12
0.019920000000000007,0.16,3.12
0.019960000000000006,0.24,3.12
0.020000000000000004,0.24,3.12
0.020040000000000002,0.32,3.12
0.02008,0.4,3.12
0.02012,0.32,3.12
0.020159999999999997,0.4,3.12
0.02020000000000001,0.48,3.12
0.020240000000000008,0.48,3.12
0.020280000000000006,0.56,3.04
0.020320000000000005,0.56,3.04
0.020360000000000003,0.56,3.04
0.0204,0.64,3.04
0.02044,0.64,3.04
0.020479999999999998,0.72,3.04
0.020519999999999997,0.72,3.04
0.02056000000000001,0.72,3.04
0.020600000000000007,0.8,2.96
0.020640000000000006,0.8,2.96
0.020680000000000004,0.8,2.96
0.020720000000000002,0.88,2.96
0.02076,0.88,2.96
0.0208,0.96,2.96
0.020839999999999997,0.88,2.88
0.02088000000000001,0.96,2.96
0.020920000000000008,1.04,2.88
0.020960000000000006,1.04,2.88
0.021000000000000005,1.12,2.88
0.021040000000000003,1.12,2.88
0.02108,1.12,2.88
0.02112,1.12,2.88
0.021159999999999998,1.2,2.8000000000000003
0.021199999999999997,1.28,2.8000000000000003
0.02124000000000001,1.2,2.72
0.021280000000000007,1.36,2.72
0.021320000000000006,1.36,2.72
0.021360000000000004,1.36,2.72
0.021400000000000002,1.36,2.64
0.02144,1.36,2.64
0.02148,1.44,2.64
0.021519999999999997,1.44,2.56
0.02156000000000001,1.52,2.56
0.021600000000000008,1.52,2.56
0.021640000000000006,1.52,2.56
0.021680000000000005,1.6,2.56
0.021720000000000003,1.6,2.48
0.02176,1.6,2.48
0.0218,1.68,2.48
0.02184,1.68,2.4
0.021879999999999997,1.76,2.4
0.02192000000000001,1.76,2.4
0.021960000000000007,1.76,2.4
0.022000000000000006,1.76,2.32
0.022040000000000004,1.84,2.32
0.022080000000000002,1.84,2.32
0.02212,1.84,2.24
0.02216,1.92,2.24
0.022199999999999998,1.92,2.24
0.02224000000000001,1.92,2.16
0.022280000000000008,1.92,2.16
0.022320000000000007,1.92,2.08
0.022360000000000005,2.0,2.08
0.022400000000000003,2.0,2.08
0.02244,2.0,2.08
0.02248,2.08,2.0
0.02252,2.08,2.0
0.022559999999999997,2.16,1.92
0.02260000000000001,2.16,1.92
0.022640000000000007,2.16,1.92
0.022680000000000006,2.16,1.84
0.022720000000000004,2.16,1.84
0.022760000000000002,2.24,1.76
0.0228,2.24,1.76
0.02284,2.24,1.76
0.022879999999999998,2.24,1.6
0.02292000000000001,2.24,1.6
0.022960000000000008,2.32,1.6
0.023000000000000007,2.32,1.6
0.023040000000000005,2.32,1.52
0.023080000000000003,2.32,1.52
0.02312,2.32,1.52
0.02316,2.32,1.44
0.0232,2.4,1.44
0.023239999999999997,2.4,1.36
0.02328000000000001,2.4,1.36
0.023320000000000007,2.4,1.28
0.023360000000000006,2.48,1.28
0.023400000000000004,2.48,1.2
0.023440000000000003,2.48,1.2
0.02348,2.48,1.2
0.02352,2.48,1.12
0.023559999999999998,2.48,1.12
0.02360000000000001,2.48,1.04
0.023640000000000008,2.56,0.96
0.023680000000000007,2.48,0.96
0.023720000000000005,2.56,0.88
0.023760000000000003,2.56,0.88
0.0238,2.56,0.88
0.02384,2.56,0.8
0.02388,2.56,0.8
0.023919999999999997,2.64,0.8
0.02396000000000001,2.64,0.72
0.024000000000000007,2.64,0.64
0.024040000000000006,2.64,0.56
0.024080000000000004,2.64,0.56
0.024120000000000003,2.64,0.56
0.02416,2.64,0.48
0.0242,2.64,0.48
0.024239999999999998,2.72,0.4
0.02428000000000001,2.64,0.4
0.02432000000000001,2.64,0.32
0.024360000000000007,2.64,0.32
0.024400000000000005,2.64,0.24
0.024440000000000003,2.64,0.24
0.024480000000000002,2.72,0.16
0.02452,2.72,0.16
0.02456,2.72,0.08
0.024599999999999997,2.72,0.08
0.02464000000000001,2.72,0.08
0.024680000000000007,2.64,0.0
0.024720000000000006,2.72,0.0
